id,credit,sex,education,mariage,age
1069,200000,1,1,2,40
1070,110000,2,1,2,35
1071,230000,1,1,1,61
1072,150000,2,2,1,44
1073,350000,1,1,2,33
1074,360000,1,6,1,66
1075,150000,2,2,2,40
1076,100000,1,3,2,47
1077,500000,1,1,2,27
1078,500000,1,1,2,35
1079,180000,2,3,1,47
1080,400000,2,3,1,39
1081,100000,2,2,2,29
1082,10000,1,2,1,32
1083,60000,2,1,2,30
1084,50000,2,1,2,25
1085,80000,2,2,2,23
1086,110000,2,2,1,43
1087,410000,2,2,1,41
1088,260000,2,2,1,40
1089,30000,2,3,1,35
1090,310000,2,1,2,28
1091,70000,2,2,2,38
1092,250000,1,1,2,31
1093,210000,1,3,1,29
1094,360000,1,2,1,41
1095,50000,1,2,2,31
1096,670000,1,1,2,29
1097,130000,1,1,2,26
1098,170000,1,1,1,42
1099,30000,1,3,2,29
1100,110000,1,1,1,50
1101,210000,2,3,2,46
1102,30000,2,2,2,24
1103,260000,2,2,1,46
1104,150000,2,3,2,28
1105,20000,2,2,1,35
1106,380000,2,1,1,40
1107,200000,2,1,1,41
1108,120000,2,2,1,47
1109,80000,1,2,1,54
1110,30000,2,2,2,33
1111,110000,1,2,2,29
1112,50000,2,3,1,44
1113,90000,2,2,1,24
1114,110000,1,1,2,33
1115,50000,1,3,1,54
1116,60000,1,1,2,27
1117,150000,2,2,2,37
1118,20000,1,1,2,24
1119,140000,2,3,1,54
1120,120000,2,2,1,34
1121,200000,2,2,2,40
1122,20000,1,2,2,30
1123,50000,1,2,2,26
1124,200000,2,2,1,41
1125,100000,2,2,2,29
1126,300000,1,1,1,38
1127,500000,2,1,2,35
1128,360000,2,2,1,52
1129,160000,2,1,2,29
1130,50000,2,2,2,23
1131,230000,2,2,1,34
1132,200000,2,2,2,34
1133,270000,1,1,1,44
1134,50000,2,2,1,36
1135,20000,1,2,2,28
1136,60000,2,2,2,31
1137,50000,1,2,2,31
1138,50000,1,2,1,41
1139,130000,2,3,1,44
1140,230000,2,3,2,47
1141,20000,1,2,2,25
1142,30000,2,1,2,25
1143,200000,2,1,1,39
1144,140000,2,2,1,24
1145,100000,2,2,1,35
1146,240000,1,2,1,32
1147,70000,2,1,2,31
1148,360000,1,1,2,33
1149,140000,2,1,2,30
1150,50000,1,2,1,52
1151,210000,2,2,1,36
1152,280000,1,1,2,30
1153,180000,2,2,2,42
1154,150000,2,1,2,30
1155,20000,1,3,1,47
1156,350000,2,2,1,29
1157,130000,2,1,2,23
1158,470000,1,3,1,39
1159,340000,2,2,1,48
1160,80000,1,2,2,26
1161,70000,1,1,2,33
1162,230000,2,2,1,44
1163,180000,2,2,1,36
1164,210000,2,2,1,39
1165,20000,1,2,2,24
1166,140000,2,2,2,25
1167,200000,1,1,2,52
1168,50000,2,3,1,59
1169,80000,2,1,2,23
1170,30000,2,3,2,48
1171,140000,2,1,2,28
1172,80000,1,3,1,62
1173,220000,2,3,1,38
1174,180000,2,1,2,32
1175,140000,2,2,1,29
1176,180000,1,2,2,25
1177,50000,2,2,2,35
1178,170000,2,2,2,27
1179,50000,1,2,2,38
1180,50000,1,2,2,24
1181,300000,1,2,1,29
1182,390000,2,1,2,27
1183,90000,2,2,1,55
1184,200000,2,1,2,29
1185,460000,1,1,2,29
1186,10000,1,2,2,23
1187,20000,1,2,1,30
1188,50000,2,2,1,50
1189,480000,2,2,1,38
1190,180000,2,1,2,24
1191,240000,2,1,2,29
1192,250000,1,1,2,38
1193,270000,2,2,2,34
1194,200000,1,1,1,37
1195,100000,2,3,1,66
1196,160000,2,1,1,39
1197,80000,2,2,1,45
1198,130000,1,2,1,44
1199,340000,2,3,2,44
1200,360000,1,1,1,36
1201,120000,2,3,1,40
1202,120000,1,1,2,29
1203,300000,2,1,2,48
1204,60000,2,2,2,23
1205,210000,2,2,1,50
1206,210000,2,2,1,29
1207,70000,2,3,1,49
1208,200000,1,2,1,33
1209,230000,2,2,1,51
1210,20000,1,3,1,23
1211,210000,2,1,1,37
1212,160000,2,3,2,26
1213,290000,2,1,1,30
1214,80000,2,3,1,26
1215,360000,1,1,2,43
1216,230000,1,1,2,32
1217,360000,1,3,1,54
1218,340000,2,1,1,30
1219,50000,2,1,2,22
1220,80000,1,2,2,38
1221,50000,2,2,2,24
1222,30000,2,1,2,24
1223,210000,1,1,2,26
1224,150000,2,2,1,42
1225,20000,1,2,2,21
1226,20000,1,3,2,22
1227,240000,2,3,1,41
1228,500000,2,2,1,50
1229,90000,2,2,1,23
1230,50000,1,3,2,46
1231,50000,2,2,2,22
1232,680000,1,1,2,37
1233,50000,1,1,1,47
1234,100000,2,2,1,40
1235,280000,2,1,2,30
1236,30000,1,2,2,54
1237,50000,1,2,2,27
1238,60000,1,1,1,33
1239,120000,1,2,1,57
1240,80000,2,2,1,35
1241,500000,1,1,1,45
1242,70000,2,3,1,32
1243,160000,2,2,1,45
1244,100000,2,3,1,50
1245,10000,1,3,2,35
1246,90000,1,1,2,26
1247,170000,1,1,1,39
1248,90000,2,2,2,35
1249,180000,2,3,2,42
1250,350000,2,1,1,52
1251,270000,1,2,2,35
1252,200000,2,1,2,29
1253,20000,2,1,2,22
1254,100000,1,2,2,30
1255,290000,1,1,1,46
1256,70000,1,3,2,28
1257,230000,1,1,2,26
1258,180000,2,1,2,28
1259,210000,1,1,2,33
1260,50000,1,1,2,24
1261,150000,1,1,2,37
1262,380000,1,2,1,50
1263,50000,1,2,1,44
1264,150000,2,3,1,43
1265,220000,1,2,2,29
1266,80000,2,5,2,27
1267,220000,2,2,1,32
1268,70000,2,2,2,34
1269,120000,1,2,2,37
1270,180000,2,2,2,32
1271,50000,2,3,1,57
1272,10000,2,2,3,46
1273,370000,2,1,1,53
1274,20000,2,1,2,26
1275,150000,1,2,1,34
1276,20000,1,1,2,26
1277,480000,2,2,1,54
1278,50000,1,3,2,26
1279,170000,1,2,2,31
1280,400000,2,2,2,30
1281,200000,2,1,2,31
1282,360000,1,1,2,34
1283,140000,2,5,2,36
1284,260000,1,3,1,34
1285,440000,2,2,2,26
1286,500000,1,2,1,43
1287,230000,2,2,1,29
1288,470000,1,2,1,41
1289,20000,2,3,1,48
1290,210000,2,2,2,24
1291,20000,2,1,2,23
1292,20000,2,3,1,53
1293,200000,2,2,1,34
1294,250000,2,2,2,36
1295,300000,1,2,2,41
1296,320000,2,1,2,30
1297,50000,1,2,2,29
1298,200000,2,2,1,34
1299,80000,2,1,2,29
1300,70000,1,2,1,37
1301,60000,1,3,2,36
1302,10000,2,3,2,22
1303,50000,2,3,2,30
1304,140000,1,2,2,26
1305,30000,1,2,2,25
1306,190000,1,2,1,49
1307,70000,2,1,2,23
1308,330000,2,2,1,28
1309,110000,2,2,2,24
1310,270000,1,3,1,47
1311,160000,1,2,1,31
1312,20000,1,2,2,24
1313,320000,1,2,2,32
1314,430000,1,1,2,31
1315,50000,2,1,1,37
1316,140000,1,2,1,48
1317,500000,1,2,1,49
1318,80000,1,3,1,45
1319,390000,2,1,1,34
1320,250000,2,1,1,43
1321,390000,2,1,2,31
1322,100000,2,1,1,35
1323,360000,2,1,1,42
1324,140000,1,1,2,36
1325,110000,1,2,1,51
1326,170000,1,3,1,48
1327,170000,1,2,1,48
1328,180000,2,2,2,25
1329,140000,1,2,1,41
1330,20000,2,2,1,49
1331,150000,1,1,2,28
1332,50000,2,2,2,28
1333,160000,2,2,1,38
1334,80000,1,2,1,41
1335,300000,2,3,2,29
1336,60000,2,3,2,32
1337,70000,2,2,2,26
1338,290000,2,1,2,31
1339,80000,2,1,2,23
1340,50000,2,3,1,53
1341,200000,2,3,2,49
1342,200000,2,1,1,34
1343,50000,2,1,2,22
1344,20000,2,2,2,26
1345,200000,1,1,1,38
1346,120000,2,1,2,35
1347,220000,2,2,1,49
1348,630000,1,1,2,40
1349,300000,2,1,2,34
1350,10000,2,2,2,49
1351,50000,1,2,2,29
1352,280000,2,1,1,39
1353,130000,1,1,2,30
1354,30000,2,3,1,28
1355,50000,2,2,1,27
1356,70000,2,3,1,38
1357,80000,1,2,2,29
1358,20000,2,2,1,22
1359,390000,1,1,1,41
1360,470000,2,2,2,32
1361,240000,2,2,2,30
1362,140000,2,1,2,29
1363,260000,2,2,1,37
1364,150000,2,1,2,25
1365,120000,1,1,1,46
1366,20000,2,2,1,47
1367,260000,2,4,2,42
1368,50000,1,3,2,22
1369,180000,2,2,2,27
1370,310000,2,5,1,35
1371,360000,1,2,1,44
1372,180000,2,2,2,30
1373,270000,2,1,1,42
1374,70000,1,1,2,28
1375,50000,1,2,2,24
1376,30000,2,3,2,50
1377,50000,2,2,1,54
1378,350000,1,2,1,37
1379,200000,1,1,1,58
1380,80000,1,3,2,26
1381,60000,2,2,1,31
1382,30000,1,1,1,52
1383,110000,2,1,2,36
1384,300000,2,1,2,27
1385,50000,2,3,1,22
1386,500000,1,1,2,39
1387,360000,1,1,2,36
1388,20000,2,2,1,39
1389,220000,1,1,1,39
1390,20000,2,2,2,22
1391,60000,1,2,1,37
1392,170000,2,1,2,30
1393,200000,2,2,1,26
1394,20000,2,1,2,23
1395,140000,2,3,2,23
1396,330000,2,1,2,35
1397,180000,2,2,2,24
1398,360000,2,2,1,35
1399,20000,1,3,1,51
1400,50000,2,1,2,23
1401,100000,2,2,1,25
1402,30000,1,2,1,36
1403,70000,2,2,1,44
1404,470000,1,1,2,33
1405,300000,2,1,1,36
1406,300000,2,1,1,45
1407,200000,2,1,2,26
1408,150000,2,2,1,41
1409,220000,2,2,2,25
1410,420000,1,1,2,31
1411,210000,2,2,2,45
1412,450000,1,3,1,58
1413,30000,1,2,1,38
1414,240000,1,2,1,30
1415,420000,2,2,2,25
1416,60000,2,1,2,25
1417,30000,2,3,2,24
1418,80000,2,1,2,29
1419,50000,1,2,2,37
1420,230000,1,3,2,27
1421,200000,1,1,2,31
1422,230000,2,2,2,28
1423,130000,2,2,2,24
1424,200000,2,3,2,27
1425,90000,2,1,2,33
1426,120000,1,1,2,27
1427,200000,1,1,2,42
1428,20000,2,2,2,32
1429,210000,2,1,1,37
1430,80000,2,2,2,44
1431,50000,2,1,1,29
1432,70000,2,2,1,42
1433,230000,1,2,2,32
1434,20000,1,2,2,52
1435,30000,1,2,2,44
1436,100000,1,1,2,31
1437,80000,2,1,2,29
1438,210000,1,2,2,33
1439,50000,1,2,2,54
1440,130000,2,2,2,23
1441,70000,2,1,2,24
1442,210000,2,1,1,33
1443,100000,1,3,1,44
1444,200000,1,3,0,51
1445,40000,1,1,2,24
1446,80000,2,2,2,25
1447,210000,2,1,1,37
1448,20000,2,2,2,23
1449,10000,1,3,2,34
1450,60000,2,3,1,50
1451,40000,2,2,1,25
1452,290000,2,1,2,33
1453,50000,1,2,1,54
1454,20000,1,2,2,25
1455,30000,1,2,2,26
1456,20000,1,2,1,32
1457,50000,2,3,3,43
1458,500000,1,2,1,42
1459,90000,2,3,2,24
1460,10000,1,2,2,26
1461,50000,2,2,1,37
1462,120000,1,1,2,36
1463,200000,2,1,2,27
1464,300000,2,2,1,50
1465,90000,2,2,2,24
1466,90000,1,2,1,27
1467,140000,2,1,2,23
1468,180000,2,2,1,39
1469,360000,1,1,1,39
1470,160000,2,3,2,29
1471,100000,1,1,1,45
1472,20000,1,2,2,21
1473,360000,1,1,1,36
1474,230000,1,2,2,39
1475,110000,2,3,2,29
1476,210000,1,2,2,37
1477,200000,1,2,2,26
1478,50000,1,2,2,44
1479,210000,2,1,2,30
1480,280000,1,1,2,31
1481,500000,1,2,1,40
1482,30000,2,1,2,25
1483,340000,2,2,1,36
1484,360000,1,1,2,32
1485,70000,2,1,2,22
1486,20000,2,2,3,44
1487,230000,1,1,2,32
1488,60000,1,2,1,41
1489,50000,1,1,2,28
1490,50000,2,1,2,29
1491,130000,2,4,2,28
1492,160000,1,3,2,52
1493,60000,2,3,2,48
1494,160000,1,2,2,43
1495,180000,2,1,2,25
1496,170000,1,2,1,36
1497,360000,2,2,2,35
1498,130000,2,2,1,34
1499,180000,2,2,2,48
1500,20000,1,1,2,27
1501,230000,2,2,1,43
1502,220000,2,2,1,30
1503,240000,1,2,1,43
1504,50000,1,3,1,54
1505,310000,2,2,1,39
1506,350000,1,1,1,70
1507,50000,2,1,2,24
1508,200000,2,2,1,30
1509,480000,1,3,2,53
1510,180000,2,1,1,27
1511,200000,2,2,2,33
1512,20000,1,3,1,34
1513,50000,1,2,2,48
1514,210000,2,3,2,33
1515,20000,2,2,2,24
1516,150000,2,2,1,31
1517,50000,2,2,2,25
1518,190000,1,3,1,49
1519,290000,2,1,2,27
1520,420000,1,2,1,39
1521,340000,2,2,2,36
1522,60000,1,2,2,40
1523,90000,2,1,2,27
1524,30000,2,1,2,27
1525,160000,2,2,1,37
1526,20000,1,2,2,35
1527,90000,2,2,1,25
1528,120000,1,1,2,27
1529,120000,1,1,2,38
1530,360000,2,2,1,50
1531,160000,2,1,2,32
1532,320000,2,1,1,34
1533,20000,1,2,2,25
1534,230000,2,1,2,29
1535,50000,1,3,1,44
1536,50000,1,3,1,48
1537,40000,2,3,2,24
1538,120000,2,3,1,27
1539,130000,2,2,2,25
1540,110000,2,3,2,28
1541,20000,1,2,2,22
1542,50000,1,3,2,22
1543,120000,2,3,1,30
1544,50000,1,3,2,34
1545,360000,2,2,2,34
1546,240000,2,2,1,44
1547,150000,1,1,2,32
1548,50000,2,2,2,23
1549,500000,2,1,2,42
1550,110000,2,2,1,33
1551,170000,1,2,1,48
1552,230000,2,2,1,29
1553,20000,2,3,3,47
1554,100000,2,1,1,41
1555,110000,1,1,2,28
1556,340000,1,1,1,52
1557,50000,1,1,2,37
1558,310000,1,1,1,50
1559,50000,2,3,1,31
1560,240000,2,3,1,38
1561,50000,2,2,1,48
1562,150000,2,1,2,34
1563,140000,1,2,2,44
1564,30000,2,3,1,56
1565,300000,2,1,1,30
1566,50000,1,1,2,29
1567,280000,2,2,1,37
1568,120000,2,2,2,23
1569,30000,2,1,1,27
1570,30000,2,2,2,23
1571,180000,1,3,1,45
1572,150000,1,2,1,33
1573,110000,2,2,1,40
1574,50000,1,1,2,24
1575,230000,2,3,1,43
1576,230000,2,2,2,25
1577,160000,2,1,2,46
1578,50000,1,3,2,36
1579,210000,2,1,1,36
1580,120000,2,2,1,38
1581,240000,2,2,1,42
1582,20000,1,3,3,47
1583,50000,2,3,2,40
1584,50000,2,1,2,70
1585,50000,2,2,1,32
1586,100000,1,3,2,52
1587,390000,2,1,1,49
1588,550000,1,1,2,31
1589,450000,2,2,2,36
1590,80000,2,2,1,50
1591,50000,2,3,1,48
1592,50000,2,2,2,33
1593,180000,1,2,1,44
1594,240000,1,1,2,35
1595,320000,2,3,2,29
1596,480000,2,2,1,35
1597,150000,2,2,1,37
1598,110000,2,1,2,29
1599,240000,1,1,2,30
1600,50000,1,1,2,33
1601,120000,1,2,2,27
1602,150000,2,1,1,31
1603,100000,2,3,2,53
1604,260000,2,2,2,38
1605,250000,2,2,2,26
1606,100000,2,2,2,26
1607,160000,1,1,1,51
1608,270000,2,1,1,37
1609,390000,2,2,2,42
1610,210000,2,2,1,43
1611,30000,2,2,2,23
1612,300000,2,3,1,30
1613,190000,2,3,1,38
1614,130000,2,1,1,35
1615,360000,1,2,1,44
1616,320000,1,1,1,35
1617,20000,1,2,3,35
1618,360000,1,1,1,32
1619,190000,2,2,2,25
1620,90000,2,2,2,33
1621,30000,2,1,2,26
1622,240000,1,1,2,29
1623,40000,2,1,2,26
1624,170000,1,2,2,36
1625,180000,1,1,2,37
1626,20000,1,3,1,63
1627,150000,2,3,1,48
1628,50000,2,2,1,47
1629,140000,2,3,1,31
1630,50000,1,3,2,31
1631,200000,1,1,2,34
1632,100000,2,1,1,43
1633,250000,2,1,2,32
1634,80000,2,1,2,38
1635,170000,2,2,1,50
1636,80000,1,3,2,29
1637,50000,1,2,1,49
1638,30000,2,3,2,40
1639,70000,2,1,2,34
1640,30000,2,3,1,47
1641,200000,1,1,1,34
1642,100000,2,2,2,27
1643,20000,1,2,2,44
1644,200000,1,1,2,29
1645,50000,1,3,1,72
1646,50000,1,2,1,48
1647,50000,2,1,2,27
1648,220000,1,2,1,44
1649,240000,2,3,1,39
1650,50000,1,1,1,40
1651,500000,2,1,1,45
1652,170000,1,1,2,26
1653,30000,1,1,1,34
1654,300000,1,1,1,43
1655,50000,1,2,2,30
1656,100000,2,3,1,31
1657,150000,2,1,2,29
1658,50000,1,1,2,28
1659,190000,2,2,2,31
1660,20000,2,3,2,22
1661,50000,2,3,1,55
1662,30000,2,2,1,39
1663,90000,2,1,2,27
1664,500000,2,1,2,36
1665,280000,1,1,1,40
1666,30000,1,2,1,31
1667,90000,2,2,1,36
1668,200000,1,2,1,42
1669,100000,1,2,2,30
1670,20000,1,3,2,40
1671,50000,1,2,1,51
1672,50000,2,2,3,51
1673,290000,1,3,2,32
1674,220000,2,1,2,36
1675,440000,1,1,1,37
1676,50000,1,2,2,49
1677,300000,1,1,2,31
1678,290000,2,1,1,50
1679,390000,1,2,1,40
1680,50000,2,2,2,24
1681,220000,2,2,2,31
1682,150000,2,2,2,29
1683,50000,1,1,2,24
1684,200000,1,1,1,44
1685,120000,2,2,2,30
1686,230000,2,1,1,61
1687,180000,2,2,1,28
1688,20000,1,1,2,22
1689,20000,1,2,2,23
1690,50000,1,3,1,46
1691,290000,2,1,2,24
1692,290000,2,2,2,54
1693,150000,2,1,2,27
1694,190000,2,2,2,53
1695,80000,2,2,2,25
1696,250000,1,3,1,47
1697,20000,1,2,1,35
1698,180000,2,3,1,45
1699,80000,1,1,2,25
1700,300000,1,1,2,31
1701,50000,2,3,1,51
1702,70000,2,1,1,40
1703,150000,2,1,2,30
1704,320000,2,1,2,29
1705,60000,2,1,2,24
1706,20000,1,3,2,32
1707,230000,1,1,2,35
1708,310000,2,2,1,29
1709,230000,2,1,2,36
1710,200000,2,1,1,40
1711,100000,2,1,2,30
1712,310000,1,2,1,64
1713,180000,1,3,1,33
1714,390000,2,1,1,38
1715,20000,2,1,2,26
1716,50000,2,2,1,26
1717,140000,1,1,2,29
1718,170000,1,1,2,37
1719,250000,2,2,1,45
1720,50000,2,3,1,40
1721,250000,2,1,2,36
1722,90000,1,1,2,27
1723,90000,1,2,1,44
1724,160000,2,1,2,27
1725,360000,1,2,2,29
1726,330000,2,1,2,26
1727,50000,2,3,1,54
1728,60000,2,2,1,42
1729,10000,2,3,2,42
1730,70000,1,2,1,41
1731,150000,2,1,1,31
1732,250000,2,2,2,33
1733,130000,2,3,1,33
1734,130000,1,1,2,27
1735,100000,2,2,1,36
1736,130000,1,2,2,37
1737,80000,2,2,2,29
1738,380000,1,1,2,41
1739,20000,2,2,2,23
1740,20000,1,2,2,25
1741,140000,1,1,1,54
1742,180000,1,1,2,33
1743,230000,2,1,2,29
1744,90000,1,1,2,32
1745,160000,1,2,2,29
1746,50000,2,1,2,22
1747,140000,2,2,2,29
1748,250000,2,2,1,31
1749,120000,2,2,2,24
1750,120000,2,1,2,27
1751,260000,2,2,1,40
1752,10000,1,2,2,38
1753,60000,2,2,1,38
1754,60000,2,2,1,29
1755,50000,1,2,2,27
1756,130000,1,3,1,34
1757,130000,1,1,2,34
1758,360000,2,1,2,32
1759,80000,2,2,1,36
1760,50000,1,2,2,26
1761,290000,2,1,1,33
1762,200000,1,1,1,53
1763,20000,1,2,2,27
1764,500000,1,1,2,33
1765,130000,2,1,2,26
1766,30000,2,1,2,27
1767,20000,2,1,2,24
1768,70000,2,2,2,26
1769,200000,1,1,2,27
1770,50000,2,2,1,46
1771,360000,1,2,1,56
1772,50000,2,3,1,56
1773,180000,2,3,1,26
1774,50000,1,2,2,25
1775,120000,2,1,2,28
1776,80000,2,2,1,37
1777,330000,2,1,1,47
1778,40000,1,3,1,43
1779,50000,1,2,2,26
1780,80000,1,3,1,48
1781,450000,1,1,1,41
1782,30000,2,3,1,48
1783,160000,1,2,1,28
1784,80000,2,1,2,22
1785,400000,1,2,1,34
1786,220000,1,2,1,60
1787,40000,2,2,1,25
1788,280000,2,2,2,27
1789,50000,2,1,2,25
1790,110000,1,2,2,26
1791,180000,2,1,1,44
1792,200000,2,1,2,26
1793,390000,2,1,2,33
1794,400000,2,1,2,29
1795,120000,2,3,2,37
1796,200000,1,1,2,34
1797,280000,1,2,1,33
1798,230000,2,1,2,27
1799,280000,2,1,1,36
1800,130000,1,3,2,28
1801,160000,2,2,1,35
1802,120000,1,3,1,47
1803,300000,2,3,1,31
1804,20000,2,1,2,31
1805,450000,1,1,2,31
1806,250000,1,2,1,30
1807,100000,2,2,1,58
1808,150000,2,2,2,27
1809,140000,1,2,2,35
1810,500000,2,1,2,46
1811,20000,1,2,2,36
1812,50000,1,2,2,53
1813,100000,1,2,2,39
1814,200000,2,2,2,27
1815,150000,2,2,2,37
1816,80000,1,1,2,23
1817,160000,1,1,1,40
1818,180000,2,2,1,44
1819,270000,2,1,1,32
1820,180000,2,1,2,41
1821,120000,1,1,1,54
1822,110000,2,1,2,29
1823,50000,2,3,1,61
1824,200000,2,3,2,30
1825,70000,2,3,1,23
1826,360000,2,2,2,30
1827,260000,2,2,1,35
1828,50000,1,3,1,32
1829,380000,2,2,1,39
1830,50000,1,2,2,24
1831,20000,1,3,1,38
1832,270000,1,6,2,32
1833,460000,1,1,2,32
1834,60000,1,3,2,24
1835,200000,2,1,1,35
1836,50000,2,2,2,37
1837,20000,2,1,2,22
1838,290000,2,2,1,40
1839,110000,2,2,2,36
1840,160000,2,3,1,51
1841,70000,2,2,1,31
1842,200000,2,1,2,39
1843,80000,2,2,2,40
1844,20000,1,1,2,41
1845,210000,1,1,2,48
1846,180000,2,3,1,39
1847,50000,1,2,3,53
1848,30000,1,2,2,26
1849,150000,1,1,2,30
1850,150000,1,1,2,28
1851,260000,1,1,1,43
1852,310000,2,1,2,30
1853,150000,2,1,2,33
1854,200000,2,1,2,27
1855,150000,1,3,2,45
1856,220000,2,2,1,54
1857,540000,2,1,2,34
1858,280000,1,2,2,30
1859,230000,1,2,2,32
1860,50000,1,1,1,39
1861,20000,2,2,2,24
1862,10000,1,2,2,35
1863,500000,1,1,1,46
1864,50000,2,2,2,24
1865,420000,2,2,2,35
1866,50000,2,2,2,23
1867,280000,2,1,2,29
1868,50000,1,2,1,46
1869,160000,2,3,1,41
1870,40000,2,2,1,23
1871,100000,2,2,1,31
1872,50000,2,1,2,26
1873,130000,2,3,2,32
1874,30000,2,2,2,22
1875,140000,1,2,1,34
1876,210000,2,2,1,32
1877,50000,1,2,1,38
1878,310000,1,2,1,29
1879,300000,2,1,1,31
1880,30000,2,2,2,47
1881,90000,2,3,1,40
1882,150000,2,2,1,34
1883,90000,1,1,2,25
1884,80000,2,3,2,65
1885,100000,2,1,2,28
1886,10000,1,2,2,33
1887,210000,1,1,2,31
1888,170000,2,2,1,41
1889,90000,2,2,1,32
1890,210000,2,3,2,36
1891,50000,2,1,2,26
1892,150000,1,1,1,30
1893,80000,2,1,2,30
1894,130000,2,1,1,38
1895,100000,1,2,2,30
1896,160000,1,1,1,41
1897,250000,1,2,2,31
1898,500000,2,2,1,42
1899,260000,1,2,2,32
1900,50000,2,2,1,44
1901,30000,2,2,2,22
1902,110000,2,2,2,42
1903,500000,1,1,1,39
1904,310000,2,1,2,32
1905,580000,1,2,1,37
1906,340000,2,1,1,36
1907,360000,2,2,1,42
1908,290000,2,1,2,29
1909,30000,1,2,2,36
1910,80000,2,1,2,29
1911,360000,1,1,1,38
1912,170000,2,1,2,31
1913,100000,1,2,1,42
1914,450000,1,2,2,37
1915,260000,2,1,2,33
1916,240000,2,1,2,29
1917,110000,2,2,2,28
1918,240000,2,2,2,26
1919,220000,2,2,2,35
1920,20000,1,2,1,33
1921,100000,2,1,1,51
1922,300000,1,1,2,32
1923,20000,1,2,2,33
1924,360000,2,1,2,30
1925,220000,1,1,2,28
1926,470000,2,2,2,26
1927,70000,2,2,2,22
1928,120000,2,1,2,26
1929,50000,1,2,2,35
1930,470000,1,2,1,49
1931,130000,1,2,1,49
1932,20000,2,1,2,24
1933,260000,2,1,2,36
1934,20000,1,1,1,39
1935,300000,2,1,2,28
1936,460000,2,2,2,35
1937,20000,2,1,2,24
1938,360000,2,2,2,27
1939,290000,1,1,1,40
1940,90000,1,1,1,30
1941,180000,2,1,2,26
1942,360000,1,3,1,53
1943,120000,1,1,1,45
1944,220000,1,2,2,30
1945,220000,1,1,2,34
1946,10000,2,1,2,27
1947,320000,2,2,2,31
1948,320000,1,1,1,33
1949,90000,1,2,2,39
1950,180000,1,1,1,50
1951,90000,2,1,2,28
1952,100000,1,1,1,36
1953,340000,1,2,1,41
1954,50000,1,1,2,22
1955,240000,2,2,1,41
1956,10000,1,2,2,41
1957,220000,2,1,1,42
1958,100000,2,2,2,37
1959,220000,2,1,1,31
1960,70000,2,3,1,57
1961,30000,2,2,2,37
1962,130000,2,3,2,53
1963,140000,2,2,1,25
1964,20000,1,2,2,32
1965,150000,2,1,1,38
1966,50000,2,2,2,26
1967,90000,1,2,1,29
1968,170000,2,3,1,37
1969,70000,1,1,2,30
1970,200000,2,1,2,43
1971,200000,1,1,1,42
1972,20000,1,2,1,40
1973,200000,1,2,1,41
1974,170000,1,2,2,26
1975,130000,1,1,2,25
1976,100000,2,1,2,27
1977,180000,1,2,2,31
1978,230000,2,3,2,26
1979,20000,1,3,2,50
1980,500000,2,1,1,35
1981,150000,2,1,1,38
1982,80000,2,3,2,40
1983,230000,1,2,1,29
1984,80000,1,1,2,37
1985,230000,2,2,2,24
1986,50000,2,2,2,49
1987,50000,1,2,2,35
1988,10000,2,1,2,25
1989,140000,1,2,2,34
1990,50000,1,2,2,42
1991,180000,1,3,2,28
1992,360000,1,1,2,65
1993,580000,1,3,1,67
1994,310000,2,1,1,43
1995,20000,1,3,2,52
1996,180000,2,1,2,43
1997,60000,2,1,2,24
1998,40000,2,3,1,59
1999,140000,2,2,1,34
2000,220000,1,2,1,32
2001,10000,1,2,2,22
2002,20000,1,1,1,52
2003,50000,2,1,2,23
2004,50000,2,2,2,33
2005,320000,2,2,2,35
2006,20000,1,2,2,34
2007,50000,1,2,1,40
2008,340000,1,1,1,49
2009,360000,2,2,1,32
2010,300000,2,2,1,33
2011,40000,2,2,2,26
2012,150000,1,1,1,51
2013,20000,2,2,2,40
2014,30000,2,3,1,35
2015,80000,2,2,1,27
2016,390000,2,3,1,38
2017,20000,2,2,2,22
2018,200000,1,2,1,42
2019,80000,2,3,1,35
2020,50000,2,2,1,36
2021,230000,2,2,1,38
2022,190000,2,2,2,31
2023,260000,1,3,1,36
2024,100000,2,1,1,39
2025,140000,1,2,2,41
2026,20000,2,2,1,42
2027,80000,1,2,2,30
2028,360000,1,1,2,32
2029,70000,1,2,2,31
2030,30000,2,2,1,24
2031,500000,2,1,1,39
2032,320000,2,2,2,30
2033,500000,2,1,1,34
2034,240000,2,1,1,27
2035,50000,2,1,2,25
2036,120000,2,2,1,39
2037,250000,2,1,2,32
2038,180000,2,2,1,39
2039,10000,2,2,2,22
2040,200000,2,3,1,53
2041,120000,2,1,2,29
2042,230000,1,2,1,38
2043,330000,2,1,1,36
2044,50000,2,2,2,28
2045,130000,1,2,2,32
2046,110000,1,2,2,26
2047,30000,2,3,2,40
2048,120000,2,1,2,25
2049,120000,2,1,2,28
2050,210000,2,2,1,40
2051,30000,1,2,1,47
2052,50000,1,3,2,27
2053,140000,2,2,2,42
2054,140000,1,3,1,37
2055,50000,1,2,1,55
2056,130000,1,3,1,46
2057,80000,2,2,2,30
2058,50000,2,3,1,51
2059,100000,1,1,1,35
2060,220000,1,2,1,48
2061,260000,2,2,1,28
2062,320000,1,1,2,40
2063,80000,2,2,1,30
2064,140000,1,1,2,55
2065,180000,1,2,1,26
2066,80000,1,4,2,23
